
央视,#genre#
CinemaWorld,P2p://generationnexxxt.com:19806/e262f40881b2461f9a270b4d9d0b54c3
壹电视电影台,P2p://generationnexxxt.com:19806/1be1329b6d124745a87a16de445d2352
采昌影剧台,P2p://generationnexxxt.com:19806/a0d691053f9b4876ab2b509a62296911
佛卫慈悲台,P2p://generationnexxxt.com:19806/be70c8b5b35c4551b5c7d3c905234e69
TechStorm,P2p://generationnexxxt.com:19806/994876c6aadc4234ba73441f18d36602
EYE TV戏剧台,P2p://generationnexxxt.com:19806/2831986ed4b448c9b626788fbd3f2f89
台视新闻台,P2p://generationnexxxt.com:19806/9817b59742464113bd5656fcc7dced84
寰宇新闻台湾台,P2p://generationnexxxt.com:19806/ca27b65855704124be186aa0e5127c24
台视财经台,P2p://generationnexxxt.com:19806/e01d7738e33e456a812f7cefbf27b29a
纬来日本,P2p://generationnexxxt.com:19806/5f9d37ba1fc04a04aaec6979908294a2
爱尔达影剧台,P2p://generationnexxxt.com:19806/932d4522f2294c6a926b7ab8027c269f
民视(备),P2p://generationnexxxt.com:19806/8d864649cfc54b518b3d137d67583155
三立台湾台(备),P2p://generationnexxxt.com:19806/7554a57ea53f4c10ae4e219ac2d374c4
影迷数位电影台,P2p://generationnexxxt.com:19806/bc069c037478448a9e41dbc3e1d5d0f6
卫视中文台,P2p://generationnexxxt.com:19806/7f7bdcb1fb94430daa8ba120dcbfde4e
爱尔达体育1台,P2p://generationnexxxt.com:19806/68e521d35c0247ddbc5073dee98245a3
爱尔达体育3台,P2p://generationnexxxt.com:19806/3ebc6b89559c44dca30c4c259a5646b9
台视(备),P2p://generationnexxxt.com:19806/3c20d4387ec845149b2ded5f28805f18
爱尔达体育4台,P2p://generationnexxxt.com:19806/df4f198dbe6347e1a084c79d208f227d
中视(备),P2p://generationnexxxt.com:19806/c4ede9c3d1a84d0b9afe57622abcb9e7
华视(备),P2p://generationnexxxt.com:19806/177390ae66634acca9be01242a769660
东森新闻台(备),P2p://generationnexxxt.com:19806/35983e2efd5c44bf84bfb2977bbbc96d
镜新闻,P2p://generationnexxxt.com:19806/668a0abb880a496d8f57fad2f580566b
MTV,P2p://generationnexxxt.com:19806/eb5ba5262e2e4779a1418c78d14ad1e5
东森购物1台,P2p://generationnexxxt.com:19806/eccc79da1c0a4b54b49a71277e1534a0
东森购物2台,P2p://generationnexxxt.com:19806/71a90a7da65142e795b97def2400e1fb

剧场,#genre#
CHC动作电影,http://36.129.204.120:880/CCN151.m3u8
CHC高清电影,http://36.129.204.120:880/CCN152.m3u8
CHC家庭影院,http://36.129.204.120:880/CCN153.m3u8
第一剧场,http://36.129.204.120:880/DXDYJC.m3u8
怀旧剧场,http://36.129.204.120:880/CCN73.m3u8
风云剧场,http://36.129.204.120:880/CCN67.m3u8
都市剧场,http://36.129.204.120:880/dx107.m3u8
老故事,http://172.16.51.254:880/huahan92.m3u8
欢笑剧场,http://36.129.204.120:880/dxhxjc.m3u8

北京纪实,http://36.129.204.120:880/CCN121.m3u8
高尔夫网球,http://36.129.204.120:880/dx301.m3u8
快乐垂钓,http://36.129.204.120:880/dx203.m3u8
武术世界,http://36.129.204.120:880/dx206.m3u8
先锋乒羽,http://36.129.204.120:880/dx102.m3u8
风云足球,http://36.129.204.120:880/dx71.m3u8
央视台球,http://36.129.204.120:880/DX34.m3u8
游戏风云,http://36.129.204.120:880/dx111.m3u8
梨园频道,http://36.129.204.120:880/DXLY.m3u8
环球旅游,http://36.129.204.120:880/CCN74.m3u8
电子竞技,http://172.16.51.254:880/huahan244.m3u8
劲爆体育,http://172.16.51.254:880/huahan126.m3u8
天元围棋,http://36.129.204.120:880/CCN32.m3u8
车迷频道,http://36.129.204.120:880/CCN56.m3u8
四海钓鱼,http://36.129.204.120:880/CCN30.m3u8
汽摩频道,http://36.129.204.120:880/CCN21.m3u8
新视觉,http://172.16.51.254:880/huahan125.m3u8

中国教育-1,http://36.129.204.120:880/dx84.m3u8
中国教育-2,http://172.16.51.254:880/huahan74.m3u8
中国教育-3,http://172.16.51.254:880/huahan245.m3u8
中国教育-4,http://36.129.204.120:880/CCN156.m3u8
山东教育,http://36.129.204.120:880/CCN161.m3u8
金鹰卡通,http://36.129.204.120:880/DX27.m3u8
炫动卡通,http://36.129.204.120:880/DX26.m3u8
优曼卡通,http://36.129.204.120:880/DX25.m3u8
嘉佳卡通,http://36.129.204.120:880/DX24.m3u8
卡酷动漫,http://36.129.204.120:880/dx92.m3u8
金鹰纪实,http://36.129.204.120:880/DX19.m3u8
新动漫,http://36.129.204.120:880/dx87.m3u8
动漫秀场,http://36.129.204.120:880/dx110.m3u8
中学生,http://36.129.204.120:880/CCN160.m3u8
早期教育,http://36.129.204.120:880/CCN50.m3u8
优优宝贝,http://36.129.204.120:880/CCN47.m3u8

电视指南,http://36.129.204.120:880/dx97.m3u8
家庭理财,http://36.129.204.120:880/dx65.m3u8
风云音乐,http://36.129.204.120:880/DXFYYY.m3u8
央视文化,http://36.129.204.120:880/DXXWH.m3u8
世界地理,http://36.129.204.120:880/dx72.m3u8
兵器科技,http://36.129.204.120:880/DX35.m3u8
茶频道,http://36.129.204.120:880/dx106.m3u8
乐游,http://36.129.204.120:880/dx113.m3u8
生活时尚,http://36.129.204.120:880/dx114.m3u8
环球奇观,http://36.129.204.120:880/CCN75.m3u8
文物宝库,http://36.129.204.120:880/WWBK.m3u8
金色学堂,http://36.129.204.120:880/hh21.m3u8
法治天地,http://36.129.204.120:880/DX10.m3u8
中华特产,http://36.129.204.120:880/dx83.m3u8
证券服务,http://36.129.204.120:880/CCN164.m3u8
生态环境,http://36.129.204.120:880/CCN41.m3u8
摄影频道,http://36.129.204.120:880/CCN25.m3u8
发现之旅,http://36.129.204.120:880/CCN63.m3u8
收藏天下,http://36.129.204.120:880/CCN28.m3u8
书画频道,http://36.129.204.120:880/CCN29.m3u8
财富天下,http://36.129.204.120:880/CCN54.m3u8
卫生健康,http://172.16.51.254:880/huahan121.m3u8
求索记录,http://36.129.204.120:880/CCN22.m3u8
女性时尚,http://36.129.204.120:880/dx105.m3u8








